transaction_amount,recipient_is_new_payee,hours_since_last_login,time_of_day,is_first_payment_to_recipient,deviation_from_avg_transaction_zscore,num_payments_today,account_age_days,is_international,is_fraud
64.53,0,27.15,17,1,0.488,1,782.1,0,0
319.23,0,34.96,9,0,0.788,1,374.0,0,0
130.34,0,11.91,10,0,0.908,0,996.8,0,0
40.2,1,2.25,12,0,-0.193,0,2743.3,0,0
123.93,0,50.43,19,0,0.351,2,783.5,0,0
86.63,0,18.05,12,0,0.167,1,756.9,0,0
159.3,0,4.69,18,1,3.578,10,85.3,1,1
202.96,0,9.69,3,0,-1.178,2,1183.7,0,0
42.7,0,32.32,16,0,0.596,0,540.6,0,0
78.29,0,1.08,0,0,1.112,0,1808.6,0,0
61.3,0,54.62,0,0,0.552,0,532.3,0,0
70.08,0,11.19,11,0,-0.402,1,1395.9,0,0
31.42,0,3.15,16,0,0.592,1,1678.9,0,0
108.8,0,27.5,21,0,1.038,0,315.7,0,0
95.13,0,43.4,17,0,0.933,0,630.7,1,0
198.83,0,3.26,10,0,0.821,0,452.7,1,0
66.12,0,22.03,16,0,-1.273,1,1165.2,0,0
46.99,1,60.13,14,0,0.319,0,674.4,0,0
130.44,0,55.09,11,0,0.517,0,549.3,0,0
33.95,0,4.97,13,0,0.831,2,836.6,0,0
167.71,0,6.71,14,0,0.412,1,923.6,0,0
167.4,0,2.9,17,0,1.242,2,1571.4,0,0
1880.97,1,0.89,17,1,2.603,5,196.4,1,1
194.16,0,5.26,5,0,-1.462,0,1573.9,0,0
91.85,0,9.5,8,0,0.447,1,621.4,0,0
44.1,0,2.97,8,0,0.383,3,404.3,1,0
73.17,0,0.87,15,0,0.722,1,1089.6,0,0
92.12,0,7.01,18,0,1.234,2,820.7,0,0
41.42,0,37.02,18,0,-0.711,0,1630.2,0,0
207.09,0,4.94,9,0,1.207,1,1655.3,0,0
109.19,1,19.97,7,0,0.652,0,1122.0,0,0
652.79,1,0.21,0,1,2.304,5,183.5,0,1
31.24,0,14.25,19,0,-0.15,1,980.4,0,0
330.45,0,27.9,2,0,-0.727,1,1026.9,0,0
72.44,0,3.23,8,0,0.157,1,970.3,0,0
26.31,0,0.47,11,1,0.229,2,1016.8,0,0
32.93,0,30.31,16,0,0.273,2,717.5,0,0
236.19,0,24.04,15,0,-0.502,0,679.2,0,0
314.58,0,8.63,11,0,0.487,2,748.0,0,0
157.29,0,33.75,16,1,-0.324,1,2019.3,0,0
204.67,1,3.82,18,0,0.973,0,251.0,0,0
187.56,1,3.17,18,0,1.368,1,677.1,0,0
107.06,0,6.58,17,0,-0.65,1,742.1,0,0
88.21,0,7.15,12,0,0.048,1,1089.8,0,0
105.52,0,6.59,8,0,0.778,0,657.5,0,0
124.66,1,15.69,12,0,0.221,5,1703.0,0,0
35.5,0,16.41,8,0,-1.082,1,1514.3,0,0
124.23,0,1.95,14,0,0.692,2,1746.2,0,0
230.4,0,5.7,15,0,-0.485,1,988.4,0,0
55.96,0,28.08,12,0,0.16,1,1640.7,0,0
51.1,0,5.54,9,0,-0.795,0,620.8,0,0
99.99,0,50.19,3,0,0.636,2,917.7,0,0
38.39,0,6.41,8,0,-0.337,4,326.1,0,0
21.77,0,13.43,11,0,0.72,1,1159.0,0,0
176.9,0,0.97,19,0,-0.172,2,1149.2,0,0
352.34,1,2.58,5,1,2.177,4,108.1,0,1
45.45,0,71.31,18,0,-0.385,2,994.1,0,0
67.74,1,35.41,12,0,0.33,1,813.2,0,0
39.7,0,2.88,12,0,-0.859,0,1335.9,0,0
197.4,0,2.8,8,0,1.439,0,1608.6,0,0
137.72,0,35.09,15,0,0.148,2,2064.1,0,0
54.35,0,43.6,13,0,-0.453,1,1130.2,0,0
24.46,0,15.36,16,0,-0.319,0,889.4,0,0
49.66,0,45.57,9,0,0.014,0,710.9,0,0
108.27,0,5.48,17,0,0.797,1,1202.0,0,0
78.28,0,7.26,5,0,-0.716,1,618.5,0,0
73.17,0,4.39,13,0,-0.295,2,1165.0,0,0
79.83,0,14.26,8,0,-0.04,1,629.2,0,0
127.1,0,9.0,7,0,1.234,2,907.5,0,0
64.36,0,9.26,12,0,0.799,0,585.4,0,0
97.76,1,49.45,17,0,1.272,0,740.8,0,0
28.82,0,11.05,10,0,0.025,0,1111.1,0,0
584.51,0,12.24,8,0,1.146,0,1417.2,0,0
52.39,0,10.21,19,0,1.014,0,796.2,0,0
79.29,0,5.38,8,0,0.557,0,260.7,0,0
107.93,0,32.48,8,0,0.622,0,355.3,0,0
47.03,0,9.13,11,0,-0.476,1,361.8,0,0
67.13,0,2.12,16,0,1.463,2,1663.7,0,0
66.44,0,19.92,11,0,-0.196,0,2618.9,1,0
233.42,1,0.19,23,1,2.185,7,44.2,0,1
30.66,0,57.94,13,0,0.448,1,880.5,0,0
96.81,0,22.36,16,0,0.541,0,373.3,0,0
16.41,0,11.29,17,0,-1.097,1,557.5,0,0
295.84,0,9.5,12,0,-0.041,2,525.9,0,0
130.85,0,17.52,23,0,0.163,1,1625.9,0,0
114.81,0,23.8,8,0,-0.091,0,752.2,1,0
15.24,0,34.73,18,0,-0.031,1,3488.1,0,0
34.0,0,8.91,17,1,1.194,2,518.1,0,0
217.23,0,2.94,19,0,-0.662,1,545.7,0,0
327.55,1,5.54,23,1,1.548,8,187.0,1,1
2272.32,0,16.36,16,0,-1.015,1,750.2,0,0
184.1,0,13.61,10,0,-0.469,2,710.3,0,0
161.0,0,8.46,10,1,0.595,2,1503.0,0,0
104.19,0,2.61,6,0,0.673,1,950.6,0,0
32.45,0,18.49,13,0,0.485,2,1241.9,0,0
155.38,0,3.62,19,0,0.729,0,1067.1,0,0
26.15,0,0.31,16,0,0.205,0,1066.5,0,0
23.83,0,11.21,13,0,-0.414,0,839.8,0,0
22.59,0,16.31,6,0,-0.756,2,1556.5,0,0
152.84,1,52.1,18,1,-1.01,1,1402.7,0,0
63.51,0,2.84,12,0,-0.182,2,615.0,0,0
72.66,0,23.73,18,0,0.631,0,759.9,0,0
65.82,0,5.84,8,0,0.19,2,580.9,0,0
25.61,0,50.37,16,0,0.018,1,972.6,0,0
37.71,0,31.64,10,0,-0.844,2,1117.6,0,0
39.36,0,1.01,10,0,2.063,2,713.6,0,0
20.2,0,3.92,10,0,-0.66,1,766.6,1,0
43.44,0,0.8,10,0,0.096,0,611.8,0,0
26.6,1,10.77,16,0,0.802,2,552.0,0,0
108.96,0,11.43,15,0,0.034,1,752.5,0,0
116.96,1,17.55,8,0,-0.646,1,850.7,1,0
190.1,1,0.1,22,1,2.037,3,105.0,1,1
998.97,1,1.03,22,1,3.724,1,29.9,0,1
22.21,0,0.05,13,1,0.647,3,607.1,0,0
51.82,0,42.42,10,0,-1.072,1,533.2,0,0
323.0,0,20.93,16,0,1.394,1,2297.6,0,0
28.97,0,23.22,17,1,0.226,3,729.1,0,0
95.84,0,10.01,14,0,-0.203,1,1014.1,0,0
72.94,0,28.29,22,0,-1.133,2,1208.0,0,0
168.84,0,14.93,17,0,-0.922,1,1066.5,0,0
85.73,0,28.59,17,0,-0.042,1,1268.6,0,0
46.22,0,43.44,9,0,1.514,0,978.0,0,0
70.58,1,34.13,6,0,0.186,2,412.3,0,0
71.46,0,9.56,13,0,0.278,1,1001.9,0,0
61.69,0,0.29,8,0,0.309,0,793.5,0,0
21.73,0,1.95,8,0,1.891,1,594.4,0,0
191.83,0,15.24,9,0,-0.353,0,1980.1,0,0
165.09,0,66.11,9,0,1.252,0,352.3,0,0
27.45,0,10.07,11,0,-0.319,1,1143.2,0,0
51.64,0,0.89,11,0,-0.563,0,1113.4,0,0
55.07,0,18.9,17,0,-0.064,2,1754.4,0,0
24.95,0,8.84,18,0,-0.068,2,1053.6,0,0
13.64,0,24.53,10,0,0.45,0,696.3,0,0
37.71,0,1.23,12,0,-1.859,0,338.8,0,0
49.26,0,2.24,14,0,0.118,0,370.9,0,0
19.59,0,49.59,11,0,-0.479,1,735.5,0,0
77.51,0,2.92,11,1,-0.579,1,1622.7,0,0
179.19,0,3.81,18,0,-1.037,1,403.5,0,0
136.43,0,7.81,13,0,-0.292,0,989.2,0,0
59.88,1,22.08,16,1,-0.413,3,1548.9,0,0
13.95,1,6.85,8,0,-0.341,1,1904.8,0,0
122.53,0,25.75,15,0,-1.311,1,819.8,0,0
75.52,0,15.86,12,0,0.079,2,266.8,0,0
95.65,0,16.69,14,0,-0.633,0,1450.8,0,0
345.74,0,4.11,13,0,-1.308,1,733.0,0,0
33.08,1,32.09,11,0,-0.439,1,1158.1,0,0
5.79,1,2.34,17,0,-0.619,0,1174.0,0,0
27.24,1,0.05,10,0,0.033,1,577.9,0,0
100.8,0,9.49,18,0,-0.449,1,222.7,0,0
68.23,0,8.47,10,0,-1.16,0,975.4,0,0
23.73,0,18.56,14,0,-0.711,0,1337.8,0,0
19.95,0,0.98,10,0,-1.381,1,1493.8,0,0
49.33,0,1.32,13,0,0.91,0,1092.5,0,0
23.12,0,20.62,0,0,1.038,0,1297.9,0,0
264.7,1,1.25,23,1,2.445,11,68.3,0,1
103.81,0,4.98,17,0,1.135,2,638.7,0,0
47.01,0,42.99,18,0,-0.472,1,1551.6,0,0
39.13,0,12.87,11,0,1.038,1,1388.6,0,0
35.0,0,2.32,12,0,0.326,1,1214.1,0,0
83.4,0,17.79,11,0,-0.658,2,664.5,0,0
69.15,0,9.26,10,0,-0.503,1,936.3,0,0
79.18,0,46.71,14,0,-0.138,0,788.3,0,0
77.72,0,7.38,18,0,0.082,2,818.8,0,0
62.72,0,7.76,16,0,0.29,0,1265.2,0,0
27.71,0,11.89,14,0,-0.001,2,1213.6,0,0
35.84,0,12.28,8,0,-0.279,0,300.9,0,0
47.68,0,1.63,16,0,1.082,2,657.6,0,0
385.84,0,24.9,13,0,-0.091,1,1618.4,0,0
21.19,0,28.63,18,0,-0.137,0,1112.9,0,0
46.71,0,3.21,14,0,-0.174,2,830.3,0,0
72.5,0,35.78,15,0,-0.091,1,501.7,1,0
51.53,0,4.55,16,0,-1.09,1,1471.0,0,0
166.15,0,38.45,16,0,-0.802,0,3505.1,0,0
51.3,0,8.7,22,0,1.957,0,500.8,0,0
54.63,0,21.58,12,0,-1.32,1,314.7,0,0
133.28,0,30.03,23,0,0.217,1,1846.2,0,0
310.79,0,2.21,19,1,0.274,3,612.4,0,0
1181.84,1,1.81,22,1,3.128,5,18.0,0,1
220.6,0,1.06,15,0,0.81,0,1304.4,0,0
59.37,0,4.1,14,0,0.293,4,605.5,0,0
63.94,0,20.91,0,0,1.513,0,2036.1,0,0
69.39,0,14.41,20,0,0.192,2,1357.7,0,0
75.56,1,7.48,15,0,1.078,2,609.5,0,0
32.45,0,2.11,15,0,0.832,1,560.1,1,0
147.84,0,46.91,12,0,1.234,0,589.1,1,0
79.49,0,37.14,9,0,0.02,2,735.3,0,0
64.19,0,3.66,16,0,0.318,1,1502.0,0,0
22.64,1,27.63,14,0,-0.295,2,337.8,0,0
70.31,1,1.56,17,0,0.128,0,657.7,0,0
13.34,0,20.46,9,0,0.172,2,1371.6,0,0
40.67,0,16.69,19,0,-1.662,2,1390.4,0,0
41.32,1,123.74,15,0,-0.115,1,1576.8,0,0
357.63,0,0.18,5,1,0.741,3,71.4,0,1
213.86,1,2.99,23,1,3.026,4,113.0,1,1
85.11,0,16.26,13,0,0.712,2,436.6,0,0
329.6,0,0.88,13,0,-1.08,0,807.7,0,0
108.43,0,30.42,6,0,-0.789,1,635.8,0,0
228.41,1,10.88,14,0,0.925,0,1927.4,0,0
115.4,0,10.55,14,0,1.075,2,979.4,0,0
173.52,0,3.02,15,0,-0.497,1,564.6,1,0
323.29,1,0.22,11,0,0.139,0,1872.0,0,0
35.8,0,43.84,11,0,-0.062,1,856.1,0,0
33.87,1,2.22,17,0,0.942,2,968.2,0,0
117.74,0,3.26,16,0,-0.427,0,2081.8,0,0
350.36,1,0.83,2,1,2.479,4,95.5,0,1
66.48,0,62.39,3,0,-0.303,0,1001.3,0,0
80.42,0,41.41,13,0,1.073,3,1646.4,0,0
53.98,0,2.11,8,0,-0.803,2,742.0,0,0
40.17,0,44.74,14,0,-0.398,1,1334.9,0,0
264.45,0,24.87,15,0,0.106,0,1036.7,0,0
26.18,0,5.35,19,1,1.219,0,1451.2,0,0
119.51,0,5.26,15,0,-0.955,1,977.7,0,0
104.13,0,35.59,16,0,-0.568,0,964.0,0,0
17.42,0,9.63,15,0,0.474,0,1606.2,1,0
32.91,0,29.72,15,0,0.598,1,653.6,0,0
37.97,0,32.9,16,0,0.169,0,693.6,0,0
107.76,0,7.41,19,0,-0.093,2,2242.4,0,0
48.81,0,33.54,9,1,0.104,0,634.2,0,0
62.01,0,118.15,16,0,-1.206,0,758.0,0,0
19.32,0,1.54,17,0,0.081,0,636.9,1,0
481.56,0,2.82,20,0,1.186,2,706.3,0,0
70.85,0,24.11,12,0,-1.056,0,421.2,0,0
101.92,0,7.33,12,0,-0.627,0,1209.1,0,0
42.12,0,56.92,12,0,-0.318,2,1311.8,0,0
60.38,1,2.4,3,1,2.239,4,85.7,1,1
38.29,0,29.78,11,0,-0.267,1,273.2,0,0
338.93,0,7.41,11,0,1.473,1,781.1,0,0
13.08,0,13.5,13,1,-0.746,1,771.1,1,0
84.51,0,12.67,15,0,-0.905,2,511.2,0,0
23.81,0,52.17,11,0,0.617,0,503.1,0,0
47.26,0,65.66,16,0,-0.517,3,763.5,0,0
38.77,0,2.84,19,0,0.63,1,1593.8,0,0
28.84,0,20.49,10,0,-0.158,1,1056.0,0,0
68.73,0,5.81,10,0,0.367,0,1074.2,0,0
7.52,0,10.59,18,0,-1.254,0,678.7,0,0
51.0,0,6.35,14,0,0.365,0,515.0,0,0
61.76,0,21.57,17,0,0.174,3,2080.3,0,0
21.0,0,2.22,5,0,-0.204,2,1559.3,0,0
241.35,0,14.2,15,1,-0.986,0,1513.9,0,0
40.23,0,32.29,19,0,0.173,1,1080.0,0,0
54.5,0,8.17,19,0,0.579,1,1439.0,0,0
40.31,0,28.14,15,0,-0.425,1,1261.0,0,0
62.22,0,14.43,23,0,-0.409,3,565.1,0,0
202.74,0,40.6,18,0,0.635,0,2110.5,0,0
545.7,0,5.75,12,0,1.368,2,1450.5,0,0
125.69,0,16.71,16,0,0.752,3,858.5,0,0
168.14,0,3.7,15,0,0.184,0,485.9,0,0
286.85,0,62.22,19,0,-0.195,1,502.9,0,0
82.4,0,3.59,13,0,-0.022,0,1081.4,0,0
253.34,0,2.14,18,0,-1.06,0,890.1,0,0
130.78,0,3.63,12,0,-0.124,1,702.9,0,0
75.37,1,13.77,18,0,0.896,1,1063.8,0,0
89.82,0,32.48,16,0,0.032,0,938.6,0,0
14.18,0,30.66,10,0,-0.5,0,835.5,0,0
85.48,1,26.92,17,0,-0.574,0,520.2,0,0
17.95,0,27.76,9,0,-0.025,0,937.4,0,0
16.75,0,14.96,12,0,-0.988,1,1703.9,1,0
78.57,0,3.36,8,0,-0.727,1,492.4,0,0
25.87,0,52.53,14,0,1.226,0,1647.9,0,0
66.28,0,45.01,15,0,-0.829,2,1681.4,0,0
75.01,0,4.93,16,0,-0.641,0,1030.4,1,0
77.91,0,22.3,19,0,0.233,1,1031.3,0,0
30.92,0,9.48,17,0,-0.353,2,979.6,0,0
143.15,0,18.1,9,0,0.071,1,1132.8,0,0
61.82,0,29.04,18,0,0.69,2,779.2,0,0
97.02,0,1.78,18,0,-1.238,2,1242.1,0,0
24.12,0,75.88,17,0,0.603,1,521.5,0,0
57.31,0,16.15,9,0,-0.466,2,309.5,1,0
169.47,0,2.02,12,0,-0.229,0,2420.3,0,0
152.12,0,22.84,14,1,1.538,0,1351.6,0,1
33.86,0,32.58,18,0,-1.122,0,1065.8,0,0
41.94,0,76.7,13,0,0.473,1,1329.8,0,0
28.78,0,4.12,15,0,0.902,1,982.9,0,0
38.17,0,3.01,15,1,-0.547,1,1284.9,0,0
20.3,0,22.67,10,0,-0.534,2,981.9,0,0
447.37,1,1.02,23,1,2.736,2,112.0,0,1
59.3,0,9.79,8,0,-0.295,1,790.0,0,0
114.22,0,6.66,9,0,-0.552,0,1179.5,0,0
34.22,0,17.14,15,0,0.053,1,1074.6,0,0
61.74,1,6.67,14,0,0.714,0,1229.8,0,0
55.29,1,13.95,15,0,-0.291,0,730.4,0,0
163.51,0,8.73,8,0,0.743,1,366.1,0,0
39.65,0,1.1,13,0,1.121,1,1041.9,0,0
40.9,0,12.6,16,0,0.345,0,1318.2,0,0
32.49,0,48.4,14,0,0.42,2,2104.8,0,0
25.36,0,4.38,10,1,-0.475,0,1165.2,0,0
104.56,0,16.0,15,0,-2.098,3,605.7,0,0
59.45,0,5.6,8,0,0.469,0,1606.6,1,0
69.87,0,4.67,4,0,0.637,1,1006.3,0,0
197.05,0,13.6,4,0,0.194,2,1615.8,0,0
206.91,0,2.79,18,0,0.728,0,717.6,0,0
16.46,0,5.64,10,0,-0.439,0,899.8,0,0
115.66,0,40.83,11,0,0.415,0,1361.3,0,0
80.79,0,3.5,19,0,1.178,1,1439.5,0,0
45.04,0,3.12,17,0,0.533,0,1120.7,0,0
88.11,0,60.47,12,0,1.074,0,1216.0,0,0
15.37,0,88.42,4,0,1.079,1,1421.9,0,0
231.19,0,17.75,9,0,-0.977,1,949.8,0,0
103.31,0,1.51,12,0,0.575,2,1011.4,0,0
31.96,0,8.43,14,0,-0.506,0,2080.5,0,0
40.54,0,15.81,13,0,-0.886,0,728.2,0,0
15.68,0,21.53,18,0,-0.229,0,449.8,0,0
51.07,0,14.7,17,0,1.403,1,1014.8,0,0
44.24,0,7.84,11,0,-0.435,1,1002.5,0,0
21.62,0,12.85,18,0,-1.407,1,521.9,0,0
129.05,0,22.85,13,0,-1.156,0,972.5,1,0
197.41,0,1.51,8,0,0.383,0,451.5,0,0
65.15,1,9.8,18,0,-0.607,0,700.5,0,0
51.43,1,13.93,16,0,-1.635,0,1159.6,1,0
96.52,0,0.34,12,0,-1.124,0,464.9,0,0
65.58,0,1.71,18,0,0.134,0,846.3,0,0
26.58,0,0.43,18,0,0.624,3,307.2,0,0
38.29,0,39.73,19,0,-0.357,1,734.7,0,0
51.83,0,9.1,18,0,0.519,0,1604.2,0,0
82.35,0,3.26,11,0,0.732,0,2515.9,0,0
67.22,0,13.22,14,0,-0.627,1,890.5,0,0
430.05,1,1.58,19,1,2.228,2,158.1,0,1
79.74,0,13.41,10,0,-0.097,2,1136.1,0,0
18.25,0,4.1,16,0,-0.48,1,534.3,1,0
117.38,0,10.4,13,0,0.431,0,1105.7,0,0
66.88,0,27.75,18,0,-0.49,0,1733.0,0,0
583.94,0,15.42,18,0,-0.971,0,973.6,0,0
47.97,0,30.19,11,0,0.042,0,1512.0,0,0
87.79,0,14.45,14,0,0.888,0,700.5,0,0
738.66,0,5.01,8,0,0.408,0,374.2,0,0
78.65,0,18.27,14,0,0.805,3,807.1,0,0
62.96,1,32.98,12,0,0.735,0,689.5,0,0
953.17,1,4.34,12,1,1.007,3,208.5,0,1
28.82,1,2.83,0,0,0.034,1,1465.8,0,0
244.45,0,7.72,19,0,-0.478,0,1477.0,0,0
24.9,1,18.22,13,0,-0.696,2,515.5,0,0
95.88,0,19.44,14,0,-1.269,1,1186.3,0,0
44.59,0,17.55,15,0,0.952,1,1343.0,0,0
108.96,1,0.05,1,1,3.292,5,230.3,1,1
56.77,0,5.1,18,0,-0.264,1,749.7,0,0
19.88,0,90.1,19,0,-1.364,1,1014.0,0,0
208.86,0,15.91,13,0,0.987,1,1269.9,0,0
52.66,1,55.02,12,0,0.075,0,1544.5,0,0
23.74,0,14.64,16,0,0.774,4,1025.9,0,0
193.41,0,0.76,11,1,-0.209,2,1151.5,0,0
43.44,0,26.42,9,0,-0.635,0,328.8,0,0
88.63,0,7.94,11,0,0.357,2,1335.4,0,0
136.35,0,38.7,11,0,0.423,1,516.0,0,0
99.78,0,8.91,15,1,-0.224,0,267.1,0,0
10.31,0,6.74,5,0,1.051,0,1252.3,0,0
120.43,1,2.15,9,0,0.756,1,1039.7,0,0
61.22,0,7.74,8,0,0.452,1,491.1,1,0
50.42,0,12.14,9,0,-0.888,1,1292.7,0,0
60.78,0,4.32,18,0,-1.001,0,485.2,0,0
16.97,0,4.96,11,0,0.959,1,999.9,0,0
78.52,0,31.71,14,0,-1.751,3,1263.8,0,0
20.91,0,29.62,14,0,-0.073,1,1476.7,0,0
52.3,0,2.63,11,0,0.117,4,807.6,0,0
76.16,0,1.51,18,0,-0.392,1,1430.4,0,0
166.16,0,0.32,8,0,-0.028,0,860.6,0,0
33.23,0,22.37,14,0,0.336,1,603.6,0,0
229.03,1,9.13,14,0,-0.47,2,699.3,0,0
149.13,0,8.69,15,0,0.705,2,755.5,0,0
46.29,0,14.35,10,0,0.466,2,176.5,0,0
25.99,1,31.7,19,1,-0.144,0,1329.9,0,0
19.55,0,3.22,17,0,-0.661,2,1132.9,1,0
84.01,0,9.89,16,0,-0.073,1,703.8,0,0
35.63,0,1.16,13,0,1.689,2,1174.8,0,0
184.83,1,5.33,15,0,-0.606,2,480.8,0,0
37.43,1,12.66,10,0,1.225,0,1197.9,0,0
31.01,0,8.49,8,0,-1.404,0,1301.8,0,0
81.34,0,3.8,16,0,-0.689,0,438.8,0,0
37.22,0,3.61,0,0,-0.434,0,1376.3,0,0
67.17,0,66.07,12,0,0.759,1,865.6,0,0
154.18,0,0.63,11,0,0.044,1,867.9,0,0
73.67,0,18.63,15,0,1.048,3,440.8,0,0
73.91,0,19.85,14,0,-0.266,0,1491.8,0,0
79.39,0,7.45,16,0,-0.043,4,1497.1,0,0
15.81,0,17.92,23,0,-0.263,1,1840.1,0,0
93.04,0,35.23,18,1,1.621,0,1568.4,0,0
76.4,0,11.26,11,0,-0.896,2,1034.6,0,0
142.45,0,19.6,10,0,-0.407,1,1097.8,0,0
111.6,0,16.31,18,0,-0.782,0,274.9,0,0
56.17,0,2.95,14,0,0.459,0,245.4,0,0
160.38,0,0.73,17,0,-0.913,1,896.8,0,0
52.0,0,41.37,11,1,1.458,0,882.3,0,0
82.28,1,2.82,19,0,0.065,1,589.4,0,0
51.19,0,19.96,13,0,0.33,0,913.9,0,0
98.74,0,41.49,14,0,0.37,2,643.9,0,0
48.42,0,10.47,11,0,-0.016,1,1501.7,0,0
270.54,0,22.53,9,0,0.097,2,989.1,0,0
370.46,0,11.16,14,0,0.068,1,682.9,0,0
140.17,0,19.68,14,0,0.415,1,1500.7,0,0
247.18,1,18.19,21,0,-0.658,2,477.7,0,0
18.02,0,12.9,12,0,-0.794,1,2142.2,0,0
19.92,0,0.74,22,0,0.657,0,2197.9,0,0
50.74,0,31.39,18,0,-0.002,1,1053.2,0,0
69.06,0,1.57,9,0,-1.605,1,887.1,0,0
56.35,0,1.65,16,0,-0.38,0,387.9,0,0
16.51,0,2.71,11,0,1.224,1,942.9,0,0
177.48,0,7.93,17,0,-0.128,2,849.7,0,0
416.16,0,0.34,13,1,-0.425,0,1252.1,0,0
198.11,1,0.57,10,0,-1.196,2,883.2,0,0
167.79,0,11.39,10,0,-0.454,0,488.3,0,0
80.82,0,51.62,19,0,-0.931,2,822.7,0,0
32.57,0,58.33,16,0,0.343,1,645.8,0,0
70.93,0,9.32,10,0,0.039,1,475.9,0,0
399.31,0,23.14,14,0,-0.291,2,1611.3,0,0
49.44,0,18.43,9,0,-0.61,1,351.9,0,0
45.3,0,16.15,18,0,1.221,0,1522.0,0,0
170.92,0,62.63,17,1,-0.564,0,964.4,0,0
180.84,0,13.78,17,0,-0.561,2,1304.0,0,0
32.44,0,25.79,13,0,-0.194,0,1674.8,0,0
53.4,0,15.7,9,0,-0.082,0,687.9,0,0
43.53,0,15.28,13,0,0.386,1,990.2,0,0
70.76,0,27.42,14,0,0.744,3,719.1,0,0
170.4,1,17.16,11,0,0.684,2,852.8,0,0
33.67,0,5.29,12,0,1.944,3,1261.0,0,0
168.38,0,16.32,8,0,-1.354,1,919.0,0,0
72.7,0,22.89,14,0,0.185,1,983.1,0,0
481.67,0,70.37,11,0,-0.416,1,572.8,0,0
1248.24,1,0.16,2,1,2.782,7,51.7,1,1
87.44,0,35.0,18,0,1.608,1,895.3,0,0
61.41,0,14.31,17,0,0.14,1,751.6,0,0
108.69,0,7.6,15,0,-1.624,1,950.6,0,0
50.07,0,0.81,10,0,0.347,0,549.1,0,0
14.5,0,13.21,16,0,0.213,1,690.9,0,0
54.36,1,3.99,19,0,0.606,3,1062.6,0,0
53.63,0,11.23,15,0,-0.579,1,1226.6,0,0
17.23,0,24.72,17,0,0.262,1,1015.8,0,0
62.67,0,35.46,22,0,-0.216,0,814.3,0,0
11.51,0,21.93,18,0,-0.537,1,671.9,0,0
49.62,0,95.24,9,0,0.274,0,339.2,1,0
82.03,0,22.6,18,0,0.122,0,1635.2,0,0
72.42,0,16.58,17,0,0.84,0,1470.1,0,0
47.02,0,4.03,13,0,0.022,0,1745.0,0,0
62.01,1,26.15,10,0,0.483,1,1722.1,0,0
34.25,0,0.35,13,0,-0.966,3,1084.6,0,0
67.3,0,38.37,18,0,1.116,0,2427.1,0,0
70.06,0,64.52,19,0,-0.622,2,863.1,0,0
31.02,0,16.31,9,0,0.722,0,990.9,0,0
83.73,0,45.79,13,0,0.21,1,680.6,0,0
83.28,0,11.07,15,0,0.109,0,465.5,0,0
57.9,0,1.73,9,0,0.608,4,745.9,0,0
522.12,0,4.0,19,0,-1.712,3,724.2,0,0
59.17,0,4.16,8,0,-0.459,2,1306.0,0,0
52.6,0,26.57,15,0,0.597,2,1034.6,0,1
46.57,0,13.55,2,0,1.538,0,1166.1,0,0
29.22,1,20.66,16,0,-0.019,1,1085.4,0,0
119.46,0,37.86,15,0,-1.95,1,1100.4,0,0
37.21,0,2.27,12,0,-0.254,2,691.8,0,0
41.15,1,1.21,19,0,-0.048,0,1070.4,0,0
950.02,1,3.9,4,1,2.365,3,247.5,0,1
42.2,0,20.7,11,0,0.888,1,1346.4,0,0
28.87,0,4.26,16,0,0.039,3,1593.9,0,0
15.05,0,24.91,14,0,-1.021,0,1462.3,0,0
44.99,0,24.77,20,0,0.771,1,1246.3,0,0
140.1,0,30.86,14,0,0.455,2,1026.6,0,0
78.84,0,33.2,9,1,-0.559,1,774.8,0,0
251.26,0,33.49,9,0,0.576,0,1099.3,0,0
126.26,0,33.57,7,1,-0.437,0,1780.1,0,0
104.1,0,39.46,11,0,-0.239,1,831.5,0,0
330.38,1,56.35,9,0,-0.424,1,1966.4,0,0
61.4,0,7.84,8,0,-0.248,1,1120.2,0,0
70.36,0,54.08,14,0,0.725,1,1629.9,0,0
66.04,0,19.85,6,0,-1.429,0,718.4,0,0
247.7,0,2.8,20,0,0.883,2,678.4,0,0
66.83,0,6.56,8,0,0.141,1,489.5,0,0
38.43,0,6.56,15,0,-0.312,2,1771.1,0,0
109.89,0,1.69,19,1,0.017,0,1118.0,0,0
33.32,0,16.67,15,1,-0.727,0,1338.4,0,0
104.95,0,35.15,9,0,-1.305,0,990.9,0,0
94.8,0,2.5,13,0,-0.705,1,1031.3,0,0
56.77,0,73.56,15,0,-1.516,0,452.3,0,0
107.87,0,18.66,10,0,-1.082,0,1127.3,0,0
18.83,1,14.74,9,1,-1.298,1,1406.8,0,0
76.59,0,12.69,15,0,0.979,4,312.3,0,0
45.0,0,11.74,15,0,-1.027,1,779.2,0,0
759.7,0,3.78,13,0,-0.033,0,642.6,0,0
76.13,0,23.33,9,0,0.893,0,1235.6,0,0
40.17,0,8.3,11,1,0.68,1,1204.8,0,0
20.67,0,1.88,10,1,-0.236,1,1334.7,0,0
202.27,0,42.67,12,0,-0.232,1,145.6,0,0
49.52,1,3.13,11,0,0.144,0,998.5,1,0
34.03,0,77.65,12,1,1.69,0,357.6,0,0
88.75,0,13.45,11,0,0.33,1,1095.6,1,0
