sme_id,month,monthly_inflow,monthly_outflow,overdraft_days_used,late_supplier_payments,inflow_volatility_3m,cash_runway_months,distressed_within_6_months
SME-417,3,26493.89,25405.95,0,0,0.0436,5.48,0
SME-417,4,23186.96,24466.33,4,0,0.0747,7.11,0
SME-417,5,29430.62,27344.37,2,1,0.0967,6.94,0
SME-417,6,28059.34,24952.67,0,1,0.0996,7.32,0
SME-417,7,24570.17,21792.13,2,0,0.0748,7.08,0
SME-417,8,27535.14,30025.48,2,0,0.0575,7.06,0
SME-417,9,22920.88,21321.74,4,0,0.0763,6.98,0
SME-417,10,19322.86,17917.08,2,1,0.1445,5.86,0
SME-417,11,30238.57,30792.02,1,1,0.188,7.31,0
SME-417,12,31455.62,22394.93,0,0,0.202,7.24,0
SME-418,1,46514.9,39794.57,0,0,0.1539,8.82,0
SME-418,2,53726.63,45482.52,0,0,0.0719,9.09,0
SME-418,3,45272.87,36208.07,3,2,0.0768,9.51,0
SME-418,4,45210.81,29508.11,2,1,0.0832,8.75,0
SME-418,5,49341.87,36915.04,1,2,0.0415,8.67,0
SME-418,6,41132.78,31643.92,2,0,0.0741,9.83,0
SME-418,7,50028.52,46481.09,1,1,0.0863,9.4,0
SME-418,8,40023.74,38263.68,3,0,0.1024,9.09,0
SME-418,9,42812.89,32712.68,0,0,0.0952,8.28,0
SME-418,10,40069.05,33634.28,2,0,0.0318,8.69,0
SME-418,11,38106.74,25142.73,0,0,0.0479,9.11,0
SME-418,12,43637.88,29515.41,0,0,0.0564,8.52,0
SME-419,1,42422.19,27337.96,1,2,0.0887,11.66,0
SME-419,2,49374.98,38426.68,1,1,0.0757,12.55,0
SME-419,3,35825.43,24917.63,0,1,0.13,10.41,0
SME-419,4,38673.69,27239.31,1,2,0.1413,10.78,0
SME-419,5,38405.48,26431.48,1,1,0.0341,11.38,0
SME-419,6,30923.72,21036.78,0,1,0.0998,12.47,0
SME-419,7,34878.84,30842.23,3,2,0.088,11.49,0
SME-419,8,45775.63,34173.45,3,0,0.1689,13.03,0
SME-419,9,30066.16,23508.56,4,1,0.1781,12.53,0
SME-419,10,38013.31,30175.63,1,1,0.169,11.61,0
SME-419,11,42907.27,27615.29,1,2,0.143,11.64,0
SME-419,12,44667.03,31708.52,0,2,0.0672,11.76,0
SME-420,1,68726.66,51870.5,0,0,0.17,12.38,0
SME-420,2,62787.95,55193.45,2,1,0.0452,13.38,0
SME-420,3,54331.12,34901.09,3,0,0.0954,12.34,0
SME-420,4,65980.29,49835.02,1,1,0.0805,12.91,0
SME-420,5,57624.94,46639.53,0,1,0.0827,13.07,0
SME-420,6,61664.85,38701.62,2,0,0.0552,12.81,0
SME-420,7,61628.04,39102.52,2,0,0.0314,13.37,0
SME-420,8,58190.21,43275.2,4,1,0.0269,13.53,0
SME-420,9,72492.87,49140.86,2,1,0.0951,13.01,0
SME-420,10,70496.41,61369.28,0,4,0.0943,13.34,0
SME-420,11,70311.25,48441.97,0,0,0.0139,13.57,0
SME-420,12,74705.22,64629.77,1,2,0.0282,14.17,0
SME-421,1,26995.74,17234.37,3,1,0.087,7.0,0
SME-421,2,29516.34,22405.24,3,0,0.0446,7.71,0
SME-421,3,34566.04,31486.62,1,0,0.1037,6.56,0
SME-421,4,35461.64,27804.21,2,0,0.0789,7.28,0
SME-421,5,26865.86,23121.31,3,0,0.1195,6.82,0
SME-421,6,25198.75,23738.19,2,1,0.1541,7.66,0
SME-421,7,27652.16,25075.26,1,2,0.0385,7.01,0
SME-421,8,37196.85,24581.91,2,0,0.1724,8.15,0
SME-421,9,28655.48,23226.41,4,0,0.1374,6.8,0
SME-421,10,38745.52,31915.93,2,0,0.1273,7.47,0
SME-421,11,32285.19,23863.09,0,0,0.1256,7.43,0
SME-421,12,22669.29,17468.46,1,0,0.2115,6.61,0
SME-422,1,28293.13,19790.67,1,0,0.1154,4.33,0
SME-422,2,29343.39,23830.6,2,0,0.0182,4.59,0
SME-422,3,27677.86,27000.68,2,1,0.0242,4.07,0
SME-422,4,31168.24,23126.96,1,0,0.0485,5.05,0
SME-422,5,29882.78,24626.14,3,0,0.0487,4.54,0
SME-422,6,33113.87,19633.01,3,0,0.0423,4.29,0
SME-422,7,29520.44,25849.1,2,1,0.0524,4.86,0
SME-422,8,27576.88,20394.2,0,0,0.0763,4.97,0
SME-422,9,23184.73,20288.36,3,2,0.099,3.72,0
SME-422,10,23720.0,21057.04,5,0,0.0788,5.63,0
SME-422,11,31542.33,26195.16,0,1,0.1461,4.73,0
SME-422,12,31764.39,21688.95,0,1,0.129,4.93,0
SME-423,1,57043.31,45017.06,1,0,0.1401,12.78,0
SME-423,2,68818.92,57442.2,4,1,0.0936,12.01,0
SME-423,3,54247.13,44472.77,0,0,0.1052,13.2,0
SME-423,4,57956.39,50722.03,1,0,0.1025,11.93,0
SME-423,5,61346.81,52752.73,2,1,0.0501,11.91,0
SME-423,6,54022.85,48724.49,3,0,0.0518,12.84,0
SME-423,7,44943.97,39577.51,0,0,0.1256,11.98,0
SME-423,8,64147.2,62653.84,1,2,0.1443,13.27,0
SME-423,9,78563.18,72315.82,1,1,0.2202,11.84,0
SME-423,10,58449.59,51187.22,1,0,0.1262,11.77,0
SME-423,11,47888.8,36387.27,1,0,0.2064,12.29,0
SME-423,12,65387.04,48653.89,0,2,0.1257,11.67,0
SME-424,1,39933.49,30767.09,3,1,0.0845,9.19,0
SME-424,2,30349.01,20604.44,2,1,0.1364,9.02,0
SME-424,3,30058.48,22691.35,2,1,0.1372,9.27,0
SME-424,4,24782.11,18235.33,0,1,0.0901,8.77,0
SME-424,5,34598.76,21807.72,5,2,0.1346,8.7,0
SME-424,6,29778.51,22943.73,1,0,0.1349,8.28,0
SME-424,7,31615.01,19046.79,1,1,0.0621,8.75,0
SME-424,8,31817.5,25497.17,2,1,0.0295,8.57,0
SME-424,9,28619.99,28232.34,2,1,0.0476,8.95,0
SME-424,10,33361.13,23035.35,5,0,0.0631,8.9,0
SME-424,11,37046.34,30121.53,1,2,0.1045,8.37,0
SME-424,12,31326.73,24801.1,4,0,0.0698,8.42,0
SME-425,1,39457.03,34711.18,0,0,0.1711,6.2,0
SME-425,2,37108.71,33717.0,3,1,0.0307,6.31,0
SME-425,3,37602.32,31228.22,0,1,0.0266,6.24,0
SME-425,4,47307.33,46107.7,1,1,0.1154,6.86,0
SME-425,5,28781.85,27621.29,1,0,0.1996,6.5,0
SME-425,6,39000.96,30789.42,1,0,0.1975,5.7,0
SME-425,7,41048.22,37703.4,2,0,0.1479,6.19,0
SME-425,8,34948.84,30006.23,0,0,0.0661,5.61,0
SME-425,9,35276.95,30407.98,2,0,0.0755,6.65,0
SME-425,10,47066.1,37863.9,2,1,0.1442,6.64,0
SME-425,11,33336.11,26252.09,0,1,0.1573,6.14,0
SME-425,12,38666.89,35251.83,3,0,0.1424,7.61,0
SME-426,1,43467.36,39367.8,2,0,0.1541,10.77,0
SME-426,2,34766.05,39927.29,2,0,0.1112,9.32,0
SME-426,3,44951.58,43589.64,1,0,0.1094,9.92,0
SME-426,4,38194.96,37490.06,2,0,0.1077,10.08,0
SME-426,5,33525.37,34227.97,4,0,0.1206,8.9,0
SME-426,6,36846.32,28591.72,0,1,0.0542,8.59,0
SME-426,7,38129.68,43551.9,0,1,0.0536,10.18,0
SME-426,8,50923.5,39725.33,3,2,0.1514,9.96,0
SME-426,9,45386.25,37598.95,3,0,0.1169,9.99,0
SME-426,10,35280.02,32582.77,3,1,0.1477,9.55,0
SME-426,11,49285.38,47640.01,2,1,0.1362,9.47,0
SME-426,12,60960.93,51325.63,3,2,0.2164,9.58,0
SME-427,1,32349.63,26671.19,4,0,0.0543,4.47,0
SME-427,2,33963.05,24818.42,2,1,0.0243,5.09,0
SME-427,3,38171.02,34382.76,0,0,0.0705,3.87,0
SME-427,4,26015.67,20023.09,0,2,0.1541,4.29,0
SME-427,5,34571.15,26335.72,2,0,0.1549,3.99,0
SME-427,6,36603.56,32560.11,2,1,0.1416,4.92,0
SME-427,7,29717.24,25521.93,3,0,0.0859,4.11,0
SME-427,8,26249.4,19582.89,1,2,0.1395,4.08,0
SME-427,9,32842.76,24651.03,5,0,0.091,4.15,0
SME-427,10,30019.39,26962.06,2,1,0.0909,4.53,0
SME-427,11,28266.92,22538.39,0,0,0.0621,5.15,0
SME-427,12,19611.09,12799.78,3,1,0.1752,3.76,0
SME-428,1,25906.56,18809.33,1,4,0.1238,11.49,0
SME-428,2,28597.4,28017.15,0,0,0.0494,11.97,0
SME-428,3,31321.88,28546.33,1,2,0.0773,10.83,0
SME-428,4,19028.46,12708.81,2,0,0.2003,12.15,0
SME-428,5,29918.54,35213.15,1,1,0.2053,11.64,0
SME-428,6,23118.68,20499.62,5,0,0.187,11.3,0
SME-428,7,29650.14,23327.5,2,0,0.1141,12.37,0
SME-428,8,23857.65,21884.69,1,0,0.1143,11.31,0
SME-428,9,22942.98,20836.55,2,1,0.1165,11.67,0
SME-428,10,23296.72,21072.77,2,1,0.0161,11.67,0
SME-428,11,28106.21,28036.14,2,1,0.095,10.69,0
SME-428,12,14435.11,14063.25,2,0,0.258,11.52,0
SME-429,1,50280.86,42734.38,3,0,0.117,7.0,0
SME-429,2,38950.43,46862.48,1,0,0.127,6.4,0
SME-429,3,50509.73,37267.11,3,1,0.1158,6.23,0
SME-429,4,41445.26,41580.52,1,0,0.1138,6.8,0
SME-429,5,47595.48,44469.27,0,1,0.0812,6.9,0
SME-429,6,39744.23,40060.85,1,0,0.0786,7.28,0
SME-429,7,50550.7,38354.4,1,1,0.0992,5.97,0
SME-429,8,63958.81,53172.77,3,0,0.1926,6.84,0
SME-429,9,47996.42,47734.57,0,0,0.1292,7.39,0
SME-429,10,39661.43,36900.55,4,1,0.1995,7.49,0
SME-429,11,44563.44,35141.86,1,1,0.0776,7.49,0
SME-429,12,35095.53,27865.02,1,0,0.0972,7.3,0
SME-430,1,34015.5,25614.98,2,0,0.1639,9.41,0
SME-430,2,32449.73,26645.9,0,2,0.0236,7.89,0
SME-430,3,27113.53,19321.6,0,0,0.0947,9.25,0
SME-430,4,28146.36,20371.72,3,2,0.079,9.1,0
SME-430,5,38588.57,32668.6,0,1,0.1657,8.48,0
SME-430,6,28022.53,22691.13,2,1,0.1568,8.99,0
SME-430,7,27838.7,19326.8,0,0,0.1596,8.08,0
SME-430,8,32187.21,27696.3,2,1,0.0684,8.55,0
SME-430,9,33871.69,25640.35,3,1,0.0812,8.47,0
SME-430,10,29461.9,23628.11,3,3,0.0571,7.68,0
SME-430,11,24900.92,16879.77,1,0,0.1245,8.78,0
SME-430,12,20391.07,14870.65,1,0,0.1486,7.32,0
SME-431,1,17532.47,16222.91,2,0,0.2357,2.3,1
SME-431,2,14683.22,19325.7,2,0,0.0884,2.49,1
SME-431,3,12448.42,11251.64,2,0,0.1397,1.01,1
SME-431,4,16291.11,15708.37,2,1,0.1089,2.32,1
SME-431,5,16946.98,16958.82,2,2,0.1303,2.27,1
SME-431,6,19244.07,17522.52,2,2,0.0724,2.0,1
SME-431,7,19709.51,17615.82,4,1,0.083,2.23,1
SME-431,8,15596.06,15474.44,5,1,0.1394,1.75,1
SME-431,9,17481.19,24274.1,10,3,0.1678,1.44,1
SME-431,10,15269.67,17322.69,7,2,0.1265,1.52,1
SME-431,11,14957.96,16277.82,9,5,0.1578,1.04,1
SME-431,12,14772.15,17538.3,2,0,0.0997,1.84,1
SME-432,1,31213.97,26519.83,0,3,0.1344,9.53,0
SME-432,2,34017.59,23721.36,0,1,0.043,9.14,0
SME-432,3,41378.93,30637.59,0,2,0.1206,9.46,0
SME-432,4,32228.49,29530.42,0,1,0.1104,9.23,0
SME-432,5,31675.14,22662.94,1,0,0.1268,9.2,0
SME-432,6,30324.71,19889.83,1,0,0.0255,8.25,0
SME-432,7,28566.9,26178.13,0,0,0.0422,9.95,0
SME-432,8,27116.51,21878.88,2,0,0.0458,9.61,0
SME-432,9,26437.22,22379.98,2,0,0.0324,9.37,0
SME-432,10,24401.59,19083.18,6,2,0.0444,10.25,0
SME-432,11,32238.49,24499.48,0,0,0.1199,9.46,0
SME-432,12,35276.28,31175.36,3,0,0.1495,9.59,0
SME-433,1,29895.19,21657.19,3,2,0.1711,9.37,0
SME-433,2,16828.36,13420.22,2,1,0.2797,9.99,0
SME-433,3,17511.07,14710.04,0,0,0.2805,9.19,0
SME-433,4,24003.94,17506.66,3,0,0.1663,9.35,0
SME-433,5,21741.59,13917.63,1,0,0.1276,9.99,0
SME-433,6,19450.84,15977.37,2,0,0.0855,9.83,0
SME-433,7,21454.54,17708.53,1,0,0.0488,9.27,0
SME-433,8,15550.75,11408.77,2,0,0.1303,8.97,0
SME-433,9,24141.51,18308.32,1,0,0.176,8.25,0
SME-433,10,26897.79,19205.8,0,0,0.2177,8.95,0
SME-433,11,19384.2,16498.06,1,0,0.1322,9.72,0
SME-433,12,18215.42,14311.52,2,0,0.1789,9.73,0
SME-434,1,14358.11,15010.45,3,2,0.4085,2.15,1
SME-434,2,13025.72,12273.83,4,0,0.0487,1.79,1
SME-434,3,20681.92,17494.68,3,2,0.2084,2.93,1
SME-434,4,16488.03,16207.28,6,0,0.1871,1.97,1
SME-434,5,17420.23,20280.86,2,0,0.0988,2.02,1
SME-434,6,14805.81,15622.67,2,0,0.0666,1.5,1
SME-434,7,13392.24,14544.47,4,1,0.1304,1.72,1
SME-434,8,17258.73,16135.53,7,2,0.1502,1.65,1
SME-434,9,13797.97,14659.29,2,1,0.1783,2.41,1
SME-434,10,16177.67,13019.23,6,3,0.1751,1.98,1
SME-434,11,12967.4,13364.77,4,5,0.1952,1.19,1
SME-434,12,11802.62,12805.94,11,1,0.2512,1.47,1
SME-435,1,39025.54,38115.92,1,2,0.0998,5.84,0
SME-435,2,42147.64,34498.37,0,0,0.0385,6.44,0
SME-435,3,47233.93,41599.6,2,0,0.079,4.68,0
SME-435,4,37514.02,30206.72,2,0,0.0938,5.7,0
SME-435,5,44298.8,39086.41,1,1,0.0946,6.34,0
SME-435,6,40452.19,34676.05,5,1,0.0682,6.05,0
SME-435,7,25283.03,21202.85,0,0,0.2238,6.26,0
SME-435,8,39336.12,36563.61,0,1,0.1971,6.81,0
SME-435,9,43874.56,40392.62,2,0,0.2188,6.39,0
SME-435,10,47738.37,48974.91,4,1,0.0787,5.35,0
SME-435,11,41250.48,34294.43,1,2,0.0602,5.57,0
SME-435,12,37598.63,31337.23,1,0,0.0994,5.12,0
SME-436,1,34025.63,21906.41,0,1,0.1792,12.43,0
SME-436,2,33561.18,30958.28,2,0,0.0069,13.3,0
SME-436,3,29282.96,21031.7,3,1,0.0661,12.98,0
SME-436,4,49483.48,38053.56,2,0,0.2321,12.64,0
SME-436,5,40654.97,28556.5,1,1,0.2077,12.65,0
SME-436,6,39146.07,33338.38,0,2,0.1058,13.1,0
SME-436,7,33780.18,23413.34,0,1,0.0779,11.84,0
SME-436,8,33465.29,26104.55,0,0,0.0735,12.6,0
SME-436,9,42665.2,31428.76,1,1,0.1164,12.31,0
SME-436,10,30894.76,25810.49,1,0,0.1416,12.31,0
SME-436,11,39791.96,32540.28,0,0,0.1326,12.62,0
SME-436,12,39522.23,29024.11,1,0,0.1125,13.46,0
SME-437,1,11263.81,9778.02,3,1,0.3523,4.72,1
SME-437,2,17592.43,20176.68,3,0,0.2193,5.15,1
SME-437,3,11314.46,10233.15,0,2,0.2219,4.24,1
SME-437,4,12449.09,10766.52,3,2,0.1982,5.3,1
SME-437,5,13273.07,11463.64,3,2,0.065,4.52,1
SME-437,6,11750.04,10471.8,3,3,0.0498,5.3,1
SME-437,7,11567.92,11144.23,5,1,0.0771,4.23,1
SME-437,8,18736.59,14531.47,5,1,0.2848,4.43,1
SME-437,9,12536.7,12613.51,7,2,0.2679,4.4,1
SME-437,10,11787.78,13489.99,4,0,0.2762,3.09,1
SME-437,11,12242.74,13456.37,6,3,0.1347,4.27,1
SME-437,12,13141.47,13156.09,4,3,0.1789,3.77,1
SME-438,1,33620.46,24668.33,1,2,0.1477,4.95,0
SME-438,2,35525.59,28916.4,2,0,0.0276,3.98,0
SME-438,3,31261.73,19805.73,1,0,0.0521,4.43,0
SME-438,4,30877.57,26386.02,0,0,0.0647,4.28,0
SME-438,5,31613.49,27566.46,2,0,0.0096,4.78,0
SME-438,6,27420.28,19466.24,1,0,0.061,5.73,0
SME-438,7,33120.48,27027.99,0,2,0.0785,4.72,0
SME-438,8,43103.73,40619.08,4,2,0.1876,4.38,0
SME-438,9,25709.72,22273.58,0,0,0.2098,5.18,0
SME-438,10,28491.02,21565.4,0,1,0.2352,5.42,0
SME-438,11,40126.83,31435.0,1,0,0.1986,4.51,0
SME-438,12,24093.75,17452.33,1,0,0.2189,4.76,0
SME-439,1,83252.19,73978.13,0,0,0.1064,8.09,0
SME-439,2,64802.81,51455.98,1,1,0.1246,9.53,0
SME-439,3,72383.79,48957.88,1,1,0.103,8.31,0
SME-439,4,64616.07,46089.06,2,0,0.0538,8.37,0
SME-439,5,67497.61,51259.85,2,0,0.047,8.07,0
SME-439,6,71355.16,52181.96,1,0,0.0407,9.07,0
SME-439,7,99122.85,85159.78,4,1,0.1776,8.18,0
SME-439,8,56770.7,47476.57,2,0,0.2319,9.56,0
SME-439,9,72299.08,57385.39,1,1,0.23,8.49,0
SME-439,10,94073.39,62223.91,5,0,0.2057,8.64,0
SME-439,11,69144.99,53835.17,1,0,0.1412,7.52,0
SME-439,12,72106.89,45015.52,4,0,0.1418,8.39,0
SME-440,1,48324.28,35849.83,4,0,0.1089,11.48,0
SME-440,2,42158.41,36345.6,2,0,0.0681,11.77,0
SME-440,3,50093.86,49697.22,4,0,0.0726,10.99,0
SME-440,4,57874.46,42702.09,2,0,0.1282,11.0,0
SME-440,5,51159.92,49792.45,0,1,0.0649,11.6,0
SME-440,6,45337.72,37870.25,2,0,0.0995,12.32,0
SME-440,7,40664.93,39583.4,1,1,0.0939,11.9,0
SME-440,8,50802.95,42779.57,1,0,0.0909,10.82,0
SME-440,9,37405.81,31278.98,0,1,0.1328,11.46,0
SME-440,10,49444.44,40929.85,2,1,0.1312,12.0,0
SME-440,11,43718.39,36458.46,3,1,0.113,11.07,0
SME-440,12,48871.77,40842.97,2,0,0.0544,12.11,0
SME-441,1,17513.86,12755.51,1,2,0.0942,6.16,0
SME-441,2,19134.63,18393.23,1,0,0.0442,5.65,0
SME-441,3,22528.57,16259.11,0,1,0.1059,6.22,0
SME-441,4,17886.08,13319.57,1,0,0.0988,4.74,0
SME-441,5,23086.42,18771.29,0,1,0.1101,6.03,0
SME-441,6,18003.51,14832.87,1,1,0.1233,5.83,0
SME-441,7,19462.73,17120.32,3,1,0.1059,6.46,0
SME-441,8,20173.66,16655.55,1,2,0.047,6.2,0
SME-441,9,19631.78,17196.91,2,0,0.0153,5.58,0
SME-441,10,17146.31,13123.76,0,0,0.0694,6.08,0
SME-441,11,20931.99,13873.56,4,0,0.0816,6.18,0
SME-441,12,19417.59,15474.46,1,0,0.0812,5.54,0
SME-442,1,17474.02,14509.92,2,1,0.1836,3.3,1
SME-442,2,14936.09,13408.71,1,1,0.0783,3.64,1
SME-442,3,15332.96,13243.88,2,2,0.07,3.79,1
SME-442,4,15254.46,13140.55,3,2,0.0113,3.2,1
SME-442,5,22335.15,13016.95,4,2,0.1882,3.46,1
SME-442,6,16760.71,15993.85,2,1,0.1681,3.84,1
SME-442,7,16186.43,16032.88,6,1,0.1712,3.18,1
SME-442,8,16380.2,14744.48,2,0,0.05,2.37,1
SME-442,9,17255.71,16366.38,11,2,0.1014,2.61,1
SME-442,10,18147.02,22143.07,5,4,0.1321,3.08,1
SME-442,11,11957.27,14175.8,10,2,0.2551,3.09,1
SME-442,12,13075.72,12321.67,6,2,0.3288,1.55,1
SME-443,1,24708.09,24003.79,0,1,0.1725,10.61,0
SME-443,2,26089.63,24936.37,0,1,0.0272,10.29,0
SME-443,3,29142.18,24001.64,1,2,0.0695,9.78,0
SME-443,4,22938.37,22359.95,3,0,0.0972,9.73,0
SME-443,5,30037.64,26526.03,1,0,0.1153,9.03,0
SME-443,6,20673.29,18843.51,2,0,0.1625,10.09,0
SME-443,7,28925.14,29671.12,0,0,0.1574,10.16,0
SME-443,8,29062.66,22853.8,1,0,0.1496,10.4,0
SME-443,9,17708.7,19322.8,2,1,0.2108,10.25,0
SME-443,10,21963.26,21112.46,4,1,0.2044,9.96,0
SME-443,11,20363.4,20333.28,1,0,0.0877,9.95,0
SME-443,12,24078.29,19318.03,0,1,0.0687,10.09,0
SME-444,1,15351.69,12697.56,2,0,0.0891,5.9,0
SME-444,2,21178.12,18593.49,2,0,0.1595,7.29,0
SME-444,3,20990.14,16554.6,0,0,0.141,6.14,0
SME-444,4,14191.88,11405.71,2,0,0.173,6.67,0
SME-444,5,16976.06,15224.0,0,0,0.1605,6.67,0
SME-444,6,14824.9,8766.95,2,0,0.0777,6.37,0
SME-444,7,11589.45,9545.32,2,1,0.1531,6.6,0
SME-444,8,18109.29,15154.61,1,1,0.1793,7.12,0
SME-444,9,13850.9,9929.85,2,2,0.1862,7.28,0
SME-444,10,16814.58,12659.58,2,0,0.1096,6.39,0
SME-444,11,14634.25,10680.32,2,0,0.083,6.79,0
SME-444,12,13723.7,10701.64,2,1,0.0861,6.04,0
SME-445,1,58067.35,47352.58,1,0,0.157,12.6,0
SME-445,2,38528.33,35742.2,2,0,0.2023,11.79,0
SME-445,3,37256.12,26958.27,1,2,0.2135,12.96,0
SME-445,4,57015.71,46947.47,0,0,0.204,12.57,0
SME-445,5,40090.25,30306.61,2,1,0.1948,12.86,0
SME-445,6,52151.65,38986.81,3,1,0.143,13.63,0
SME-445,7,44458.99,39312.15,0,1,0.1094,12.84,0
SME-445,8,44822.33,34187.85,1,0,0.0752,13.09,0
SME-445,9,45693.93,30645.21,2,0,0.0115,13.6,0
SME-445,10,45766.55,31280.21,0,1,0.0094,13.13,0
SME-445,11,57384.04,40541.7,1,0,0.1107,13.14,0
SME-445,12,54613.99,39094.62,3,0,0.0942,13.11,0
SME-446,1,67964.77,51873.32,0,3,0.0526,8.57,1
SME-446,2,79973.0,72227.47,2,1,0.0812,8.89,1
SME-446,3,65819.26,45672.81,2,0,0.0874,8.52,1
SME-446,4,52041.16,49038.52,2,1,0.1729,8.93,1
SME-446,5,63148.95,53737.36,1,0,0.0989,9.42,1
SME-446,6,61289.22,54455.05,3,1,0.0826,10.31,1
SME-446,7,75936.07,61890.83,2,1,0.0975,8.29,1
SME-446,8,64774.91,46957.91,2,0,0.0928,9.77,1
SME-446,9,64793.57,44519.78,2,1,0.0767,9.51,1
SME-446,10,80917.24,69750.69,0,1,0.1084,9.87,1
SME-446,11,68880.38,51897.68,2,0,0.0957,9.11,1
SME-446,12,73121.01,60687.88,3,2,0.0671,8.0,1
SME-447,1,26704.7,21845.09,1,0,0.1236,14.05,0
SME-447,2,25645.88,20406.94,0,1,0.0202,12.94,0
SME-447,3,24744.83,25500.24,4,0,0.0312,12.01,0
SME-447,4,23221.83,20704.49,0,0,0.0408,13.8,0
SME-447,5,24135.74,24716.85,4,2,0.026,12.95,0
SME-447,6,24316.98,17266.53,0,1,0.0201,12.55,0
SME-447,7,27475.87,25624.01,0,2,0.0606,12.39,0
SME-447,8,25504.62,21415.16,2,2,0.0506,13.1,0
SME-447,9,16240.53,14760.8,2,1,0.2123,13.16,0
SME-447,10,17334.52,11034.2,0,1,0.2099,12.83,0
SME-447,11,23602.75,21607.29,2,1,0.1702,13.36,0
SME-447,12,20641.37,18591.66,2,0,0.1247,12.66,0
SME-448,1,12768.16,12831.36,2,0,0.0835,10.48,0
SME-448,2,17567.4,16609.81,1,0,0.1582,8.84,0
SME-448,3,13730.13,11515.94,3,0,0.1411,9.59,0
SME-448,4,13163.93,8900.3,0,0,0.132,9.62,0
SME-448,5,10907.14,7331.87,2,0,0.0968,9.58,0
SME-448,6,12974.54,9399.86,1,0,0.0828,9.08,0
SME-448,7,12877.43,11885.14,0,1,0.0777,9.94,0
SME-448,8,10286.94,9526.42,2,0,0.1033,9.63,0
SME-448,9,14865.86,10391.35,1,1,0.1479,10.05,0
SME-448,10,14505.88,10962.69,0,1,0.1573,9.89,0
SME-448,11,14881.3,15843.56,2,0,0.0118,8.01,0
SME-448,12,16830.29,11653.34,0,1,0.0661,9.5,0
SME-449,1,48079.16,41946.27,3,1,0.0834,5.07,0
SME-449,2,55438.0,36481.29,1,1,0.0711,5.42,0
SME-449,3,50266.76,36538.71,2,0,0.0602,4.99,0
SME-449,4,54610.44,37842.06,3,1,0.0424,5.46,0
SME-449,5,56532.67,39137.32,1,1,0.0487,4.86,0
SME-449,6,56537.72,47181.36,1,1,0.0162,4.52,0
SME-449,7,46531.96,36681.21,3,1,0.0886,4.24,0
SME-449,8,53423.33,44387.09,1,0,0.0801,5.06,0
SME-449,9,52458.3,27746.91,3,0,0.06,5.46,0
SME-449,10,51136.91,46560.19,2,1,0.0179,4.76,0
SME-449,11,43816.83,43547.7,0,1,0.0773,5.12,0
SME-449,12,58543.72,48167.07,3,0,0.1175,5.49,0
SME-450,1,40731.55,32363.78,0,1,0.1441,11.8,1
SME-450,2,47501.16,37040.8,0,2,0.0767,12.55,1
SME-450,3,38819.82,28232.13,2,0,0.0879,11.47,1
SME-450,4,42818.8,46542.23,2,0,0.0824,11.67,1
SME-450,5,48144.38,40691.66,1,1,0.0883,11.12,1
SME-450,6,42325.88,35164.48,1,0,0.0593,12.15,1
SME-450,7,40027.3,30552.63,4,1,0.0785,12.03,1
SME-450,8,47272.46,47052.73,2,1,0.07,11.89,1
SME-450,9,49680.65,42985.22,3,2,0.0898,11.44,1
SME-450,10,52072.25,39694.03,1,1,0.0394,11.71,1
SME-450,11,49905.15,50693.93,1,0,0.0213,12.03,1
SME-450,12,48936.49,44860.27,2,0,0.0261,12.01,1
SME-451,1,42278.03,31040.45,2,0,0.1685,10.23,0
SME-451,2,38563.27,31261.51,1,0,0.046,9.91,0
SME-451,3,44592.98,36455.66,1,0,0.0594,9.52,0
SME-451,4,46709.57,47461.9,1,0,0.0797,9.96,0
SME-451,5,46734.04,40916.8,0,0,0.0218,9.72,0
SME-451,6,43708.21,45634.16,4,0,0.0311,9.05,0
SME-451,7,50335.61,36803.39,1,1,0.0577,8.57,0
SME-451,8,42109.29,40590.23,1,2,0.0785,9.6,0
SME-451,9,39081.02,38410.49,0,0,0.1085,9.56,0
SME-451,10,41035.6,40322.48,1,0,0.0308,9.91,0
SME-451,11,41565.31,41664.5,1,0,0.0263,10.1,0
SME-451,12,36618.86,33704.62,2,0,0.0558,9.92,0
SME-452,1,56092.52,45770.86,1,1,0.08,7.51,0
SME-452,2,53833.01,35021.76,0,2,0.0206,7.95,0
SME-452,3,53022.74,31732.8,4,0,0.0239,7.6,0
SME-452,4,48534.0,40243.75,0,1,0.045,7.77,0
SME-452,5,37254.29,25782.63,2,0,0.1434,7.92,0
SME-452,6,57971.31,49355.47,2,0,0.1767,7.34,0
SME-452,7,36337.46,24801.6,0,1,0.2278,7.68,0
SME-452,8,43771.35,43882.01,1,0,0.195,7.51,0
SME-452,9,52323.03,42833.58,2,0,0.148,7.26,0
SME-452,10,48884.54,34398.91,2,0,0.0727,7.39,0
SME-452,11,44366.41,37059.82,0,1,0.0671,7.21,0
SME-452,12,54630.39,40837.82,0,1,0.0852,7.77,0
SME-453,1,14646.32,16291.81,1,1,0.3062,1.83,1
SME-453,2,18797.55,18724.64,5,1,0.1241,1.16,1
SME-453,3,15632.6,13144.57,2,0,0.1082,1.99,1
SME-453,4,11456.96,11268.67,2,1,0.1965,1.42,1
SME-453,5,17111.81,14572.02,5,0,0.1625,1.29,1
SME-453,6,11453.42,12014.85,2,3,0.1999,0.46,1
